comment_id,text,author_display_name,author_channel_url,published_at,updated_at,parent_id
UgyhR7x_7geB-ZJmQml4AaABAg,watching in 2025,@farheenkhan5753,http://www.youtube.com/@farheenkhan5753,2025-01-03T17:46:49Z,2025-01-03T17:46:49Z,
Ugyz-aPEy49aMM7Pp6Z4AaABAg,bro i just realised how unlucky i am that i found this gem after 1 year of discovering dhh,@priyanshunayak-pi3ff,http://www.youtube.com/@priyanshunayak-pi3ff,2025-01-03T17:39:54Z,2025-01-03T17:39:54Z,
UgzzsrfLrBTb9cdfyuV4AaABAg,jan 2025??,@crazyfun2253,http://www.youtube.com/@crazyfun2253,2025-01-03T17:33:34Z,2025-01-03T17:33:34Z,
UgwhdxNBl3TfiTKyUFp4AaABAg,wishyudh mai chua jarur mar jayega,@AbhishekSharma-l8x,http://www.youtube.com/@AbhishekSharma-l8x,2025-01-03T14:25:43Z,2025-01-03T14:25:43Z,
UgyzLMLWk5QcASPinEN4AaABAg,2025,@arunkhane8355,http://www.youtube.com/@arunkhane8355,2025-01-03T12:48:54Z,2025-01-03T12:48:54Z,
Ugxe5IAHrJ-A9sJVbl94AaABAg,kon kon 2025 sun rha hai,@YuvrajbalguherBalguher,http://www.youtube.com/@YuvrajbalguherBalguher,2025-01-03T11:23:50Z,2025-01-03T11:23:50Z,
UgyDYZQyUq92WmC_n6l4AaABAg,dono hi khatarnaak ho bhaibrbut raftaar ka shaikh chilli helicopter ne wajan bada diya,@ravindrapal8413,http://www.youtube.com/@ravindrapal8413,2025-01-03T07:55:35Z,2025-01-03T07:55:35Z,
UgxQxi-BAEQMt2mKndB4AaABAg,2025 me kon hai,@crazyguy7373,http://www.youtube.com/@crazyguy7373,2025-01-03T04:58:47Z,2025-01-03T04:58:47Z,
Ugwc3qJW4dm_J7Ec_C14AaABAg,chalo bol diya ki sacha musalman ni hai. islam mazhab ka dhong krne wle,@nxtlegend18,http://www.youtube.com/@nxtlegend18,2025-01-03T03:30:43Z,2025-01-03T03:30:43Z,
UgwqrJb2D_l2Z0cyN7Z4AaABAg,2025,@lamichaneygurung0987,http://www.youtube.com/@lamichaneygurung0987,2025-01-02T22:16:26Z,2025-01-02T22:16:26Z,
Ugw4Q3PKJKM4ipmsf5Z4AaABAg,anyone from 2025?,@iamhere8995,http://www.youtube.com/@iamhere8995,2025-01-02T19:40:35Z,2025-01-02T19:40:35Z,
UgzjsZFgdnZFFDXi1Hh4AaABAg,anyone from 2026 ?,@mohammedavesh7934,http://www.youtube.com/@mohammedavesh7934,2025-01-02T18:46:45Z,2025-01-02T18:46:45Z,
Ugx1nsqCY00R2UTICQx4AaABAg,anyone from 2025?,@aashurana997,http://www.youtube.com/@aashurana997,2025-01-02T17:46:35Z,2025-01-02T17:46:35Z,
UgxHjx4SEWOoWb3S5ll4AaABAg,kon 2025 me sun raha hai,@crjgaming5841,http://www.youtube.com/@crjgaming5841,2025-01-02T17:26:28Z,2025-01-02T17:26:28Z,
Ugy6npBvQZcISTjFkNl4AaABAg,any one in 2025??,@MorichikaRoy,http://www.youtube.com/@MorichikaRoy,2025-01-02T16:32:11Z,2025-01-02T16:32:11Z,
UgzXSieqs84xG-MzoVh4AaABAg,2025 kon sunra goosebumps,@comandogaming9299,http://www.youtube.com/@comandogaming9299,2025-01-02T16:20:40Z,2025-01-02T16:20:40Z,
UgyOnKPWBuxZ8zMLEUF4AaABAg,anyone from 2025?????,@RumaanShaikh-bo8vg,http://www.youtube.com/@RumaanShaikh-bo8vg,2025-01-02T15:09:22Z,2025-01-02T15:09:22Z,
UgxXC1H-ss0sItBq5054AaABAg,anyone 2025,@pradnyapaldudhmal6698,http://www.youtube.com/@pradnyapaldudhmal6698,2025-01-02T14:25:44Z,2025-01-02T14:26:07Z,
UgxBD4SLqR0iV-g2uAF4AaABAg,2025 walo attendance,@xyz5783,http://www.youtube.com/@xyz5783,2025-01-02T14:19:38Z,2025-01-02T14:19:38Z,
Ugzcm9QpXJAG6dbvf_J4AaABAg,anyone in 2025,@Z7_Sandeep,http://www.youtube.com/@Z7_Sandeep,2025-01-02T12:52:19Z,2025-01-02T12:52:19Z,
UgxFTp1yFI7vY2fGBQd4AaABAg,2025 1st song,@SANTOSH-yn6ob,http://www.youtube.com/@SANTOSH-yn6ob,2025-01-02T12:27:08Z,2025-01-02T12:27:08Z,
UgyG5IHrIZF0n-3j1FN4AaABAg,anyone 2025,@alishanrajput6834,http://www.youtube.com/@alishanrajput6834,2025-01-02T10:28:04Z,2025-01-02T10:28:04Z,
UgwvLnqdvpGfdn20ZRl4AaABAg,anyone from 2025?,@chiragedits9350,http://www.youtube.com/@chiragedits9350,2025-01-02T05:10:04Z,2025-01-02T05:10:04Z,
Ugyz3keFu12cy27zC354AaABAg,2025 anyone.?,@ronaksolanki2413,http://www.youtube.com/@ronaksolanki2413,2025-01-02T02:05:32Z,2025-01-02T02:05:32Z,
Ugxn_RzfDQHjzWSgYGl4AaABAg,good,@OfficialNaushad-e8c,http://www.youtube.com/@OfficialNaushad-e8c,2025-01-01T19:12:10Z,2025-01-01T19:12:10Z,
UgzUrOCjtWJ0apNUTDt4AaABAg,anyone 2025?,@KrishnaKhajum-nh7lf,http://www.youtube.com/@KrishnaKhajum-nh7lf,2025-01-01T08:09:11Z,2025-01-01T08:09:11Z,
UgxZX0-DcXL0L4SahB14AaABAg,i am from 2025,@RahulJondhale-h7f,http://www.youtube.com/@RahulJondhale-h7f,2025-01-01T07:08:24Z,2025-01-01T07:08:24Z,
Ugy_to2CPZqWvyeIJ7d4AaABAg,2025 side,@iads4424,http://www.youtube.com/@iads4424,2025-01-01T05:11:50Z,2025-01-01T05:11:50Z,
Ugy9wxRq0-5zETwVGNx4AaABAg,anyone from 2025,@mightybrine1947,http://www.youtube.com/@mightybrine1947,2025-01-01T04:22:57Z,2025-01-01T04:22:57Z,
Ugy-mU9NhsZA7Q_CW6h4AaABAg,happy new year 2025,@rescue-truck,http://www.youtube.com/@rescue-truck,2024-12-31T20:00:17Z,2024-12-31T20:00:17Z,
UgwmXZkyRmlid-HGMVJ4AaABAg,2025,@FusionCreatureAI,http://www.youtube.com/@FusionCreatureAI,2024-12-31T18:22:35Z,2024-12-31T18:22:35Z,
UgwIjNu0aAr3jSpfqOl4AaABAg,bantai flops hai,@ChesongIngti,http://www.youtube.com/@ChesongIngti,2024-12-31T18:14:36Z,2024-12-31T18:14:36Z,
UgwCcCX4Rt-X_ZfceRF4AaABAg,bhai me dam hai i like bhanti bro,@ImranShaik-d7y,http://www.youtube.com/@ImranShaik-d7y,2024-12-31T17:26:54Z,2024-12-31T17:26:54Z,
UgysYgVZqF70cuu40cl4AaABAg,anyone 31st december 2024 brbrlast day of 2024,@lil_flameboy,http://www.youtube.com/@lil_flameboy,2024-12-31T16:37:44Z,2024-12-31T16:37:44Z,
UgzdMmlAhyDv4XynOuV4AaABAg,who is on 1st january 2025,@AHASAN1432,http://www.youtube.com/@AHASAN1432,2024-12-31T12:21:11Z,2024-12-31T12:21:11Z,
Ugwb-LysKNccc0kTn4d4AaABAg,2025,@BJM905,http://www.youtube.com/@BJM905,2024-12-31T09:20:26Z,2024-12-31T09:20:26Z,
UgwIFvDTn6OAr66vOx54AaABAg,31122024,@SNJ_CREATION,http://www.youtube.com/@SNJ_CREATION,2024-12-31T08:25:11Z,2024-12-31T08:25:11Z,
UgyLslbZxJ4cmn8oX6Z4AaABAg,any one2025,@DineshDhital-m9f,http://www.youtube.com/@DineshDhital-m9f,2024-12-31T07:44:54Z,2024-12-31T07:44:54Z,
UgygmtJOWSa712gSA2V4AaABAg,watching it again in,@MohdAziz-jt1rx,http://www.youtube.com/@MohdAziz-jt1rx,2024-12-31T06:51:41Z,2024-12-31T06:51:41Z,
UgwddC1FPRJutNlxH_R4AaABAg,,@orion-n4n,http://www.youtube.com/@orion-n4n,2024-12-31T02:26:35Z,2024-12-31T02:26:35Z,
UgwfcxoQO_8gUNm7fL94AaABAg,anyone in 2025 .?,@NaziraBegum-t7l,http://www.youtube.com/@NaziraBegum-t7l,2024-12-30T18:36:16Z,2024-12-30T18:36:16Z,
UgymIyLC3mZgOiobXgV4AaABAg,hard hy bhai bht hard h,@Azzi_Editx,http://www.youtube.com/@Azzi_Editx,2024-12-29T01:05:50Z,2024-12-29T01:05:50Z,
UgwKBCwR7qDNwlAFE3p4AaABAg,2026?,@ZaidTahsildar,http://www.youtube.com/@ZaidTahsildar,2024-12-28T16:16:57Z,2024-12-28T16:16:57Z,
UgzESO9v2fOmqi4UHeR4AaABAg,mashallah subhanallah ky soag h bhei,@Salman-q1s7w,http://www.youtube.com/@Salman-q1s7w,2024-12-28T14:50:33Z,2024-12-28T14:50:33Z,
UgwbRLdcEIisXeYB35d4AaABAg,anyone 2025,@UtshabBharati,http://www.youtube.com/@UtshabBharati,2024-12-28T14:29:47Z,2024-12-28T14:29:47Z,
UgwFRXbP4z6akGeEAuJ4AaABAg,ek number rapper,@nasirshaikh0999,http://www.youtube.com/@nasirshaikh0999,2024-12-28T07:52:59Z,2024-12-28T07:52:59Z,
UgwQ4nSx39-rmXoS8Q94AaABAg,anyone from 2025?,@SpiritualBookLife,http://www.youtube.com/@SpiritualBookLife,2024-12-28T07:08:39Z,2024-12-28T07:08:39Z,
Ugw-kY4EEHtB-yXs1ph4AaABAg,december me kon sun rahe hai 2024,@sujitpaswanji72,http://www.youtube.com/@sujitpaswanji72,2024-12-27T14:17:43Z,2024-12-27T14:17:43Z,
Ugyc4wbr8xJC_ug3yvh4AaABAg,,@sujitpaswanji72,http://www.youtube.com/@sujitpaswanji72,2024-12-27T14:17:04Z,2024-12-27T14:17:04Z,
Ugyd7cvAVpQCOK0xw4F4AaABAg,emiway you wina,@princevlogs1705,http://www.youtube.com/@princevlogs1705,2024-12-27T13:00:24Z,2024-12-27T13:00:24Z,
Ugzv7fzQqyhNUP8qy1J4AaABAg,everyone watching in 2024,@PraveenMeena-e6l,http://www.youtube.com/@PraveenMeena-e6l,2024-12-26T20:34:01Z,2024-12-26T20:34:01Z,
UgyJyKSKaL6u6KJ-4Cl4AaABAg,,@Noorbkp,http://www.youtube.com/@Noorbkp,2024-12-26T17:16:14Z,2024-12-26T17:16:14Z,
UgxqdHdBbkkqbn15y114AaABAg,raftar mardwa ka managa,@Rockydasdas-we7xb,http://www.youtube.com/@Rockydasdas-we7xb,2024-12-26T14:06:11Z,2024-12-26T14:06:11Z,
Ugy8HP5wz41FciYD10h4AaABAg,2026 vale,@alfezh_01,http://www.youtube.com/@alfezh_01,2024-12-26T05:27:47Z,2024-12-26T05:27:47Z,
Ugx6Hcp9M1K9kvvQDQd4AaABAg,,@HimanshuPandey-l4v,http://www.youtube.com/@HimanshuPandey-l4v,2024-12-25T13:14:23Z,2024-12-25T13:14:23Z,
Ugzds6GVhD9co_up-tZ4AaABAg,raftaar to kulfaaa krva diya bhai,@buckchodpanda8791,http://www.youtube.com/@buckchodpanda8791,2024-12-25T09:53:13Z,2024-12-25T09:53:13Z,
Ugw9DEj5KqocEEIkq9F4AaABAg,anyone in 2025?,@zaieemm,http://www.youtube.com/@zaieemm,2024-12-25T09:32:49Z,2024-12-25T09:32:49Z,
Ugw9DEj5KqocEEIkq9F4AaABAg.ACTHHOgVt3dAD-6NTTgxm_,"yes bro, i am",@Itz_rihan005,http://www.youtube.com/@Itz_rihan005,2025-01-07T12:51:42Z,2025-01-07T12:51:42Z,Ugw9DEj5KqocEEIkq9F4AaABAg
Ugw9DEj5KqocEEIkq9F4AaABAg.ACTHHOgVt3dAD4nSgNGl_8,yes bro,@KaranSang-e5b,http://www.youtube.com/@KaranSang-e5b,2025-01-09T17:53:05Z,2025-01-09T17:53:05Z,Ugw9DEj5KqocEEIkq9F4AaABAg
UgwDb5zD4CBZ5kr3-Gt4AaABAg,if a hindu supports a muslim in something then think that the guy is doing really great job,@fak_e_w_7,http://www.youtube.com/@fak_e_w_7,2024-12-25T05:54:04Z,2024-12-25T05:54:04Z,
Ugx0eX5x1SmlLXH8IJl4AaABAg,2025????????????,@yomusicvideo,http://www.youtube.com/@yomusicvideo,2024-12-24T20:26:16Z,2024-12-24T20:26:16Z,
UgwKKXSqPAwGdeif3mV4AaABAg,anyone from dwapara yuga ??,@rajivpatil3023,http://www.youtube.com/@rajivpatil3023,2024-12-24T16:33:04Z,2024-12-24T16:33:04Z,
UgxYs4OZcvwqGS3MkCt4AaABAg,mja agya sun ke,@vijaypratap7171,http://www.youtube.com/@vijaypratap7171,2024-12-24T15:32:18Z,2024-12-24T15:32:18Z,
Ugz3xQb5qtzQlAKgSVt4AaABAg,kon kon sun raha hai 2025 me,@0Sk0Song00,http://www.youtube.com/@0Sk0Song00,2024-12-24T09:14:07Z,2024-12-24T09:14:07Z,
UgzRZqhxkm88iKamzqF4AaABAg,pagal bantai,@siddhumosswalasiddhu3004,http://www.youtube.com/@siddhumosswalasiddhu3004,2024-12-24T07:43:04Z,2024-12-24T07:43:04Z,
UgxMecQFAN8zoUnVcC94AaABAg,chilane se nahi bante gaane,@WaseemHassan-on4es,http://www.youtube.com/@WaseemHassan-on4es,2024-12-23T17:23:32Z,2024-12-23T17:23:32Z,
UgyHwfWn5IZWKHr_Pgd4AaABAg,2025 me kon dekh rha hai,@Howz_itt11,http://www.youtube.com/@Howz_itt11,2024-12-23T16:59:23Z,2024-12-23T16:59:23Z,
UgyrToZfkTiCS9PjOEt4AaABAg,bro its 2025 but same goosebumps,@Azeem-nc8bp,http://www.youtube.com/@Azeem-nc8bp,2024-12-23T09:53:21Z,2024-12-23T09:53:21Z,
Ugy0ZLEFsxv5mLTwSq14AaABAg,listening before exam brenergy braaj yhi chapega,@baabkout,http://www.youtube.com/@baabkout,2024-12-23T03:18:49Z,2024-12-23T03:18:49Z,
UgyJIIh-1TMP_ZEN1E14AaABAg,130.m,@rajaansari7631,http://www.youtube.com/@rajaansari7631,2024-12-22T21:49:44Z,2024-12-22T21:49:44Z,
UgygKD1IXNv6tDzb0v14AaABAg,iski takkar ka koi nahi hain,@merajkhan7569,http://www.youtube.com/@merajkhan7569,2024-12-22T18:36:39Z,2024-12-22T18:36:39Z,
UgwsH_kBV6m-qcfuV194AaABAg,raftaar to raftaar ha bahii,@sunnykori007,http://www.youtube.com/@sunnykori007,2024-12-22T18:01:34Z,2024-12-22T18:01:34Z,
UgxpvcyzIAYPFn3RKXB4AaABAg,2025,@Valainsan,http://www.youtube.com/@Valainsan,2024-12-22T14:42:06Z,2024-12-22T14:42:06Z,
UgwhYeWjGHhhfeZsOYl4AaABAg,anyone from 2025,@AdarshSharma-qj6ze,http://www.youtube.com/@AdarshSharma-qj6ze,2024-12-22T05:47:51Z,2024-12-22T05:47:51Z,
Ugx1BXsuOYAQvkU2_754AaABAg,organic hain bhai,@emonstark5918,http://www.youtube.com/@emonstark5918,2024-12-21T20:51:49Z,2024-12-21T20:51:49Z,
Ugw8GrCV9dxijQzGaeV4AaABAg,emiway,@arbazvlogs1169,http://www.youtube.com/@arbazvlogs1169,2024-12-21T10:03:25Z,2024-12-21T10:03:25Z,
UgxHsan6kKH_ChPqWgZ4AaABAg,"goopwii2m,9,",@MonirulMondal-n6x,http://www.youtube.com/@MonirulMondal-n6x,2024-12-20T19:47:22Z,2024-12-20T19:47:22Z,
UgxcmVnXUHnQ-BoYE-Z4AaABAg,6 year passed but still fire,@alokpithale2967,http://www.youtube.com/@alokpithale2967,2024-12-20T19:42:39Z,2024-12-20T19:42:39Z,
UgzGhvuVPoMG2bH1R_p4AaABAg,kon kon 2024 ma sun raha hai to like,@Jharkhandicomedy_0x,http://www.youtube.com/@Jharkhandicomedy_0x,2024-12-20T18:17:48Z,2024-12-20T18:17:48Z,
Ugwvo0qqap3XNqdAGnp4AaABAg,beef rapper legend,@mitapidisika9471,http://www.youtube.com/@mitapidisika9471,2024-12-20T11:57:48Z,2024-12-20T11:57:48Z,
UgwTuI2c7MoZdDLH_mF4AaABAg,his pronounce hipophip hop,@krukonekharkongor2735,http://www.youtube.com/@krukonekharkongor2735,2024-12-19T18:25:17Z,2024-12-19T18:25:17Z,
UgwN5q5JPtSWv3AOcx14AaABAg,2025 attendance,@inyourzehen001,http://www.youtube.com/@inyourzehen001,2024-12-19T13:48:47Z,2024-12-19T13:48:47Z,
Ugyz0KSZhf-V-2svw594AaABAg,anyone from 2025?,@DAILY.CONTENT.01,http://www.youtube.com/@DAILY.CONTENT.01,2024-12-19T11:53:36Z,2024-12-19T11:53:36Z,
Ugx7DdJX-JAlVtPeXSl4AaABAg,anyone from 2025?,@Tentacion2pac,http://www.youtube.com/@Tentacion2pac,2024-12-19T10:23:23Z,2024-12-19T10:23:23Z,
Ugw6W_w3QzXbEFnwq1h4AaABAg,2024..,@kanujrajwanshi,http://www.youtube.com/@kanujrajwanshi,2024-12-19T05:15:52Z,2024-12-19T05:15:52Z,
UgyDLhNs-yQPEE_QBiZ4AaABAg,legendary beef,@fury2258,http://www.youtube.com/@fury2258,2024-12-17T18:02:38Z,2024-12-17T18:02:38Z,
UgyJ7YU2c1qjyn1mxT54AaABAg,below the ballet diss,@jesuslove1989-j9q,http://www.youtube.com/@jesuslove1989-j9q,2024-12-17T10:13:51Z,2024-12-17T10:13:51Z,
UgwuyQ415obzHdQNndd4AaABAg,divine muje kyu beka me le rahe hoo,@04_piyush_04,http://www.youtube.com/@04_piyush_04,2024-12-17T09:37:23Z,2024-12-17T09:37:23Z,
UgyYqzdcq64GV5RCBo94AaABAg,,@overlord-x6t,http://www.youtube.com/@overlord-x6t,2024-12-17T09:16:57Z,2024-12-17T09:16:57Z,
UgykZEpLtCVtp-vHTux4AaABAg,g.o.a.t.,@pranjalchand6792,http://www.youtube.com/@pranjalchand6792,2024-12-16T17:37:22Z,2024-12-16T17:37:22Z,
UgzNIiZ5U2PwBXQbW894AaABAg,any one feom 2025,@tawheedgaming3402,http://www.youtube.com/@tawheedgaming3402,2024-12-16T05:16:50Z,2024-12-16T05:16:50Z,
UgzNIiZ5U2PwBXQbW894AaABAg.AC5dpjktI0LAC5zgEvjcNP,tu kab pohoch gaya 2025 mey,@kousalrijal8044,http://www.youtube.com/@kousalrijal8044,2024-12-16T08:27:47Z,2024-12-16T08:27:47Z,UgzNIiZ5U2PwBXQbW894AaABAg
UgzbqAKKkStPNESjG5B4AaABAg,kya dholai hai bantai bai,@allthings1362,http://www.youtube.com/@allthings1362,2024-12-15T14:42:36Z,2024-12-15T14:42:36Z,
Ugwr5yEIwe0C0ODo3At4AaABAg,saccha amp; muslaman is a oxymoron,@prakashsinghkushwah1537,http://www.youtube.com/@prakashsinghkushwah1537,2024-12-15T10:36:19Z,2024-12-15T10:36:19Z,
UgynevGcZVgpjrAQK6d4AaABAg,bhai ka poora scene change kar diya raftar paaji ne,@Lodu-f5e,http://www.youtube.com/@Lodu-f5e,2024-12-14T17:19:45Z,2024-12-14T17:19:45Z,
UgyySwWwIPh4kiOOUYp4AaABAg,yaa tera kam nahi haiii ....... paisa too kheagga kaaa,@DarkDope-lq4rr,http://www.youtube.com/@DarkDope-lq4rr,2024-12-14T17:19:22Z,2024-12-14T17:19:22Z,
UgyqAyyi9sMDNIcZOFp4AaABAg,raftar crying in corner,@Wasii.Editx1,http://www.youtube.com/@Wasii.Editx1,2024-12-14T16:11:09Z,2024-12-14T16:11:27Z,
Ugzgj0SN31TOMnP-s-V4AaABAg,love you broo,@Mîaponvloge,http://www.youtube.com/@M%C3%AEaponvloge,2024-12-14T12:26:26Z,2024-12-14T12:26:26Z,
UgxBt5TZw6HLi21pvpt4AaABAg,"islam mein insaniyat nhi hai brquran 95 but when the sacred months expire slay those who associate others with allah in his divinity wherever you find them; seize them, and besiege them, and lie in wait for them. but if they repent and establish the prayer and pay zakah, leave them alone. surely allah is allforgiving, evermerciful.brbrquran 928 believers, those who associate others with allah in his divinity are unclean. so, after the expiry of this year, let them not even go near the sacred mosque. and should you fear poverty, allah will enrich you out of his bounty, if he wills. surely allah is allknowing, allwise.brbrquran 936 surely the reckoning of months, in the sight of allah, is twelve months, laid down in allah39;s decree on the day when he created the heavens and the earth; and out of these months four are sacred. that is the true ordainment. do not, therefore, wrong yourselves, with respect to these months.brbrsurah at tawbah 980brit does not matter whether you o prophet pray for them to be forgiven or not. even if you pray for their forgiveness seventy times, allah will never forgive them. that is because they have lost faith in allah and his messenger. and allah does not guide the rebellious people.brbrsurah albaqarag 2193brfight against them if they persecute you until there is no more persecution, and your devotion will be to allah alone. if they stop persecuting you, let there be no hostility except against the aggressors.brbral nisa 4137brindeed, those who believed then disbelieved, then believed and again disbelievedonly increasing in disbeliefallah will neither forgive them nor guide them to the right way.brbrsurah annisa 498,99brexcept helpless men, women, and children who cannot afford a way out. brit is right to hope that allah will pardon them. for allah is everpardoning, allforgiving.brbralbaqarah 2256brlet there be no compulsion in religion, for the truth stands out clearly from falsehood. so whoever renounces false gods and believes in allah has certainly grasped the firmest, unfailing handhold. and allah is allhearing, allknowing.brbralimran 385brwhoever seeks a way other than islam, it will never be accepted from them, and in the hereafter they will be among the losers.brbrqur39;an 2191brkill them wherever you come upon them1 and drive them out of the places from which they have driven you out. for persecution2 is far worse than killing. and do not fight them at the sacred mosque unless they attack you there. if they do so, then fight themthat is the reward of the disbelievers.brbrqur39;an 2193brfight against them if they persecute you until there is no more persecution, and your devotion will be to allah alone. if they stop persecuting you, let there be no hostility except against the aggressors.brbrqur39;an al baqrah a href"" allah does not forgive associating others with him in worship, but forgives anything else of whoever he wills. and whoever associates others with allah has indeed committed a grave sin.brbralmaidah 572brthose who say, allah is the messiah, son of mary, have certainly fallen into disbelief. the messiah himself said, o children of israel! worship allahmy lord and your lord. whoever associates others with allah in worship will surely be forbidden paradise by allah. their home will be the fire. and the wrongdoers will have no helpers.brbrsurah albaqarah, 2216brfighting has been made obligatory upon you believers, though you dislike it. perhaps you dislike something which is good for you and like something which is bad for you. allah knows and you do not know.brbrsurah almujadilah a href"" believers! when you are told to make room in gatherings, then do so. allah will make room for you in his grace. and if you are told to rise, then do so. allah will elevate those of you who are faithful, and raise those gifted with knowledge in rank. and allah is allaware of what you do.brbrsurah alhajj a href"" to fight back is hereby granted to those being fought, for they have been wronged. and allah is truly most capable of helping them prevail.brbrsurah alhajj a href"" are those who have been expelled from their homes for no reason other than proclaiming our lord is allah. had allah not repelled the aggression of some people by means of others, destruction would have surely claimed monasteries, churches, synagogues, and mosques in which allahs name is often mentioned. allah will certainly help those who stand up for him. allah is truly allpowerful, almighty.brbrquran surah altawbah, ayat 9111brsurely allah has purchased of the believers their lives and their belongings and in return has promised that they shall have paradise. they fight in the way of allah, and slay and are slain. such is the promise he has made incumbent upon himself in the torah, and the gospel, and the qur39;an. who is more faithful to his promise than allah? rejoice, then, in the bargain you have made with him. that indeed is the mighty triumph.",@adityakumarsharma5766,http://www.youtube.com/@adityakumarsharma5766,2024-12-13T20:41:37Z,2024-12-13T20:41:37Z,
UgxWu2l2AESoXCfsqs14AaABAg,miss old emiway like this track,@kishanyadav9062,http://www.youtube.com/@kishanyadav9062,2024-12-13T19:51:32Z,2024-12-13T19:51:32Z,
UgzRkPy8wl7kMwoir3J4AaABAg,raftar ki aukat nahi hai,@HappyCheeseBoard-ji4iw,http://www.youtube.com/@HappyCheeseBoard-ji4iw,2024-12-13T17:32:02Z,2024-12-13T17:32:02Z,
Ugw04wcUJpwam2W8OGR4AaABAg,anyone from still 2025?,@ZeeShu810,http://www.youtube.com/@ZeeShu810,2024-12-13T15:26:54Z,2024-12-13T15:26:54Z,
UgzEcJsp5bGndnnBceh4AaABAg,ye to gayab ho gaya bahut jaldi raftaar aaj bhi viral hai,@abhijeetsrathour5592,http://www.youtube.com/@abhijeetsrathour5592,2024-12-12T15:53:44Z,2024-12-12T15:53:44Z,
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABxmIoqlTjD,ghanta.. 4 billion views raftaar 4 janam mein cross karega,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-12T18:37:41Z,2024-12-12T18:37:41Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzEhmV-A6q,kis song me 4b h bhai,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-13T08:13:53Z,2024-12-13T08:13:53Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzFhaAqsAC,"only youtube views is 4 billion .. spotify, amazon prime and itunes ke additional..",@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-13T08:22:35Z,2024-12-13T08:22:35Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzGB8REE0S,accha overall bol rha h ... raftaar ke interview se pehle toh koe janta nhi tha isko,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-13T08:26:46Z,2024-12-13T08:26:46Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzGxm46Ggc,jaise raftaar ko honey singh beef ke pehele koi nai janta tha.. kush reh,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-13T08:33:32Z,2024-12-13T08:33:32Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzHNt7dRhQ,ha bhai oyo wali baby tera emigay sb dogley h ... aaj bunty ke views dekh ...oyo ne jaise raftaar badshah ikka ko use kiya tere bunty ko b waise use kiya ...brhaal filal ye h ki. ..bunty ke views aur subs joke h...brbraur tere bunty 285 video dalke 4b views aur raftaar 118 video pe itne overall views hbrbrtu bhi khush reh,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-13T08:37:14Z,2024-12-13T08:37:14Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzIEf3Zekn,l viral hai mera,@Amar_Viness,http://www.youtube.com/@Amar_Viness,2024-12-13T08:44:43Z,2024-12-13T08:44:43Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzIGlfEfsb,raftar ke 118 videos 1 billion bhi cross nai kiya,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-13T08:45:00Z,2024-12-13T08:45:00Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzI_zFNos9,bunty ka konsa billion cross kiya,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-13T08:47:46Z,2024-12-13T08:47:46Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ABzIujfyV0W,ek saal k andar jitne bunty ke songs aaye uske views dekh 50lakh bhi paar nhi h,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-13T08:50:36Z,2024-12-13T08:50:36Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC-bH1Yy9VR,lol.. emiway ke top 2 songs ke views hi raftaar ke lifetime views se jyada hain ..,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-13T20:59:03Z,2024-12-13T20:59:03Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0IDqPfl2T,ha ab bs lol gol krega ....brek saal se views nhi aarhe h bunty ke koe sunta hu nhi,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T03:23:05Z,2024-12-14T03:23:05Z,UgzEcJsp5bGndnnBceh4AaABAg
